DEBUG 2018-10-26 11:23:10,162 [1    ] Abp.Modules.AbpModuleManager             - Loading Abp modules...
   at Abp.Authorization.AuthorizationHelper.AuthorizeAsync(MethodInfo methodInfo, Type type) in D:\Github\aspnetboilerplate\src\Abp\Authorization\AuthorizationHelper.cs:line 57
   at Abp.AspNetCore.Mvc.Authorization.AbpAuthorizationFilter.OnAuthorizationAsync(AuthorizationFilterContext context) in D:\Github\aspnetboilerplate\src\Abp.AspNetCore\AspNetCore\Mvc\Authorization\AbpAuthorizationFilter.cs:line 53
INFO  2018-10-26 11:23:20,994 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Authorization failed for the request at filter 'Abp.AspNetCore.Mvc.Authorization.AbpAuthorizationFilter'.
INFO  2018-10-26 11:23:21,013 [6    ] Microsoft.AspNetCore.Mvc.ChallengeResult - Executing ChallengeResult with authentication schemes ().
INFO  2018-10-26 11:23:21,050 [6    ] tion.Cookies.CookieAuthenticationHandler - AuthenticationScheme: Identity.Application was challenged.
INFO  2018-10-26 11:23:21,053 [6    ] ore.Mvc.Internal.ControllerActionInvoker - Executed action ICIMS.Web.Controllers.HomeController.Index (ICIMS.Web.Mvc) in 668.9453ms
INFO  2018-10-26 11:23:21,151 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2467.285ms 302 
INFO  2018-10-26 11:23:21,153 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/Account/Login?ReturnUrl=%2F  
INFO  2018-10-26 11:23:21,232 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "Login", controller = "Account", area = ""}. Executing action ICIMS.Web.Controllers.AccountController.Login (ICIMS.Web.Mvc)
INFO  2018-10-26 11:23:22,933 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method ICIMS.Web.Controllers.AccountController.Login (ICIMS.Web.Mvc) with arguments (, /, ) - Validation state: Valid
INFO  2018-10-26 11:23:22,941 [11   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method ICIMS.Web.Controllers.AccountController.Login (ICIMS.Web.Mvc), returned result Microsoft.AspNetCore.Mvc.ViewResult in 6.6167ms.
INFO  2018-10-26 11:23:23,269 [12   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executing ViewResult, running view Login.
INFO  2018-10-26 11:23:24,167 [12   ] Core.Mvc.ViewFeatures.ViewResultExecutor - Executed ViewResult - view Login executed in 956.944ms.
INFO  2018-10-26 11:23:24,179 [12   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action ICIMS.Web.Controllers.AccountController.Login (ICIMS.Web.Mvc) in 2946.1958ms
INFO  2018-10-26 11:23:24,221 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3067.9604ms 200 text/html; charset=utf-8
INFO  2018-10-26 11:23:24,243 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/fonts/roboto/roboto.css?v=DWPiEyLnt8XZ68WQeudmZPGSejowhmQNUUhaX8dYF1Q  
INFO  2018-10-26 11:23:24,249 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/fonts/material-icons/materialicons.css?v=2SsVsQpWRHM3EJ4D4MT4RRpiEXbEuK0vEjPxVr5P7Ek  
INFO  2018-10-26 11:23:24,300 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/fonts/roboto/roboto.css'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\fonts\roboto\roboto.css'
INFO  2018-10-26 11:23:24,300 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/fonts/material-icons/materialicons.css'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\fonts\material-icons\materialicons.css'
INFO  2018-10-26 11:23:24,300 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 57.6305ms 200 text/css
INFO  2018-10-26 11:23:24,300 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 51.1225ms 200 text/css
INFO  2018-10-26 11:23:24,318 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/bootstrap/dist/css/bootstrap.css?v=fmMNkMcjSw3xcp9iuPnku_ryk9kaWgrEbfJfKmdZ45o  
INFO  2018-10-26 11:23:24,319 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/toastr/toastr.css?v=W8a9WvLyUO7CXtOC4f9LoUMwkywM7JSq-Xm5kNsYW08  
INFO  2018-10-26 11:23:24,322 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/toastr/toastr.css'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\toastr\toastr.css'
INFO  2018-10-26 11:23:24,322 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2.7752ms 200 text/css
INFO  2018-10-26 11:23:24,330 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/famfamfam-flags/dist/sprite/famfamfam-flags.css?v=l7wu43l7XpKWzFn29hiH8AFe4I_CNzbCPmaAQivPYMg  
INFO  2018-10-26 11:23:24,331 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/famfamfam-flags/dist/sprite/famfamfam-flags.css'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\famfamfam-flags\dist\sprite\famfamfam-flags.css'
INFO  2018-10-26 11:23:24,332 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.8278ms 200 text/css
INFO  2018-10-26 11:23:24,332 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/font-awesome/css/font-awesome.css?v=NuCn4IvuZXdBaFKJOAcsU2Q3ZpwbdFisd5dux4jkQ5w  
INFO  2018-10-26 11:23:24,333 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/font-awesome/css/font-awesome.css'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\font-awesome\css\font-awesome.css'
INFO  2018-10-26 11:23:24,333 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.3423ms 200 text/css
INFO  2018-10-26 11:23:24,333 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/Waves/dist/waves.css?v=0zP86LzXedNkkBjePtKrMTAPuIy6EzHfGlyYvsmGLBw  
INFO  2018-10-26 11:23:24,334 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/Waves/dist/waves.css'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\Waves\dist\waves.css'
INFO  2018-10-26 11:23:24,334 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.178ms 200 text/css
INFO  2018-10-26 11:23:24,347 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/bootstrap/dist/css/bootstrap.css'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\bootstrap\dist\css\bootstrap.css'
INFO  2018-10-26 11:23:24,347 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 29.4101ms 200 text/css
INFO  2018-10-26 11:23:24,472 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/animate.css/animate.css?v=00w68NO3TLuHjKRHJmjrrgJBDtG_6OhbJEu1gtHcsuo  
INFO  2018-10-26 11:23:24,475 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/animate.css/animate.css'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\animate.css\animate.css'
INFO  2018-10-26 11:23:24,475 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2.7053ms 200 text/css
INFO  2018-10-26 11:23:24,498 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/css/style.css?v=151KUrNx-cFGpjXC7QZ8WbWSo-mQTLO0htvGyBUR_i8  
INFO  2018-10-26 11:23:24,499 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/_Layout.css?v=vIEtxnpR3ZrYbYcueRr_mJ9XuJJzDprh4sMCwvRBcqk  
INFO  2018-10-26 11:23:24,499 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/css/materialize.css?v=OdWlipUYj8b9Oa4RyT45njteIcxH-4pGocqe0r0V8js  
INFO  2018-10-26 11:23:24,499 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/css/materialize.css'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\css\materialize.css'
INFO  2018-10-26 11:23:24,500 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.9741ms 200 text/css
INFO  2018-10-26 11:23:24,500 [12   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/_Layout.css'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\view-resources\Views\Account\_Layout.css'
INFO  2018-10-26 11:23:24,500 [12   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.2671ms 200 text/css
INFO  2018-10-26 11:23:24,508 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/css/style.css'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\css\style.css'
INFO  2018-10-26 11:23:24,508 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 9.4463ms 200 text/css
INFO  2018-10-26 11:23:24,533 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/json2/json2.js?v=EZJ68U7eUi8uSP0MRRUalYten2eOlhREE9kJOIbIeYg  
INFO  2018-10-26 11:23:24,535 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/json2/json2.js'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\json2\json2.js'
INFO  2018-10-26 11:23:24,536 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2.6374ms 200 application/javascript
INFO  2018-10-26 11:23:24,537 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/view-resources/Views/Account/Login.css?v=j_16MTiQNlUrKdjTrCjLCSGkIIjHvt8tFUyucW02Vqw  
INFO  2018-10-26 11:23:24,542 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/view-resources/Views/Account/Login.css'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\view-resources\Views\Account\Login.css'
INFO  2018-10-26 11:23:24,542 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 5.0482ms 200 text/css
INFO  2018-10-26 11:23:24,560 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/jquery/dist/jquery.js?v=DZAnKJ_6XZ9si04Hgrsxu_8s717jcIzLy3oi35EouyE  
INFO  2018-10-26 11:23:24,564 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/moment/min/moment-with-locales.js?v=7CN4bWPV0U57HDA4YjdCBKCAynhqdWErjNn-5rrsW_I  
INFO  2018-10-26 11:23:24,565 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/jquery-validation/dist/jquery.validate.js?v=KuzD50lDGNI5jq_ipt4hwDpSJk3fhseTR1jdvaBoZLs  
INFO  2018-10-26 11:23:24,566 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/jquery-validation/dist/jquery.validate.js'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\jquery-validation\dist\jquery.validate.js'
INFO  2018-10-26 11:23:24,566 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.1221ms 200 application/javascript
INFO  2018-10-26 11:23:24,567 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/bootstrap/dist/js/bootstrap.js?v=Cr6N6zNN4bp0OwTQOZ6Z66M2r-2dpy_EwKMCyZ-SOMg  
INFO  2018-10-26 11:23:24,570 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/jquery/dist/jquery.js'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\jquery\dist\jquery.js'
INFO  2018-10-26 11:23:24,570 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 9.9047ms 200 application/javascript
INFO  2018-10-26 11:23:24,570 [7    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/bootstrap/dist/js/bootstrap.js'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\bootstrap\dist\js\bootstrap.js'
INFO  2018-10-26 11:23:24,571 [7    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3.7561ms 200 application/javascript
INFO  2018-10-26 11:23:24,574 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/moment/min/moment-with-locales.js'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\moment\min\moment-with-locales.js'
INFO  2018-10-26 11:23:24,574 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 9.1733ms 200 application/javascript
INFO  2018-10-26 11:23:24,643 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/blockUI/jquery.blockUI.js?v=oQaw-JJuUcJQ9QVYMcFnPxICDT-hv8-kuxT2FNzTGhc  
INFO  2018-10-26 11:23:24,643 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/toastr/toastr.js?v=C7DJ6LzTt1Hvj9fd-yRnySs3I4T2B8XmQ3TqXQjc00g  
INFO  2018-10-26 11:23:24,645 [11   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/blockUI/jquery.blockUI.js'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\blockUI\jquery.blockUI.js'
INFO  2018-10-26 11:23:24,645 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2.0993ms 200 application/javascript
INFO  2018-10-26 11:23:24,645 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/toastr/toastr.js'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\toastr\toastr.js'
INFO  2018-10-26 11:23:24,645 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 1.8493ms 200 application/javascript
INFO  2018-10-26 11:23:24,647 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/sweetalert/dist/sweetalert.min.js?v=aPktydUv1rN3mouQeXoKi3ioFTIQlULuqYeoTAA2ihY  
INFO  2018-10-26 11:23:24,647 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/Waves/dist/waves.js?v=Lar7zQhqgdoUsaqhuwkgnWgsC-eRWIxHhJPV-QtrDog  
INFO  2018-10-26 11:23:24,648 [11   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/Waves/dist/waves.js'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\Waves\dist\waves.js'
INFO  2018-10-26 11:23:24,648 [11   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 0.9654ms 200 application/javascript
INFO  2018-10-26 11:23:24,649 [14   ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/sweetalert/dist/sweetalert.min.js'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\sweetalert\dist\sweetalert.min.js'
INFO  2018-10-26 11:23:24,649 [14   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2.5467ms 200 application/javascript
INFO  2018-10-26 11:23:24,654 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/spin.js/spin.js?v=GySbz3oZXNlwoawo5PpYy0iM38B-q3jyi_HLw00uxy0  
INFO  2018-10-26 11:23:24,656 [6    ] NetCore.StaticFiles.StaticFileMiddleware - Sending file. Request path: '/lib/spin.js/spin.js'. Physical path: 'F:\文哥\ICIMS\4.2.0\aspnet-core\src\ICIMS.Web.Mvc\wwwroot\lib\spin.js\spin.js'
INFO  2018-10-26 11:23:24,656 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 2.4116ms 200 application/javascript
INFO  2018-10-26 11:23:24,656 [6    ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:62114/lib/spin.js/jquery.spin.js?v=EG38bUU5b2M64hy9cNAzu_cQBEsiBYsDifOcoHqNd2k  
